;DroneNoDescent: 0.25;DroneNoDescent: 0.5;DroneNoDescent: 0.75;DroneRandom: ;DroneAnnealing: (1, 0.9, 10);DroneAnnealing: (1, 0.9, 1);DroneAnnealing: (1, 0.4, 10);DroneAnnealing: (1, 0.4, 1);DroneAnnealing: (100, 0.4, 10);DroneAnnealing: (100, 0.4, 1);
421;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
422;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
423;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
424;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
425;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
426;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
427;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
428;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
429;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
430;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
431;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
432;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
433;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
434;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
435;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
436;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
437;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
438;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
439;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
440;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
441;0.14543269230769232;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
442;0.14603365384615385;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
443;0.14963942307692307;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
444;0.15632040865384617;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
445;0.15904786057692308;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
446;0.16099625;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
447;0.16526442307692307;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
448;0.17158572115384615;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
449;0.17421278846153848;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
450;0.17613868990384615;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
451;0.18028846153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
452;0.18552623798076923;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
453;0.18771572115384616;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
454;0.18935984375;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
455;0.19290865384615385;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
456;0.19628210336538462;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
457;0.19775376201923078;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
458;0.19891378605769228;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
459;0.2013221153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
460;0.20210740384615386;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
461;0.20252403846153846;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
462;0.20294067307692304;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
463;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
464;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
465;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
466;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
467;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
468;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
469;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
470;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
471;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
472;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
473;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
474;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
475;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
476;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03485576923076923;0.02833433894230769;0.01201923076923077;
477;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.035757211538461536;0.02833433894230769;0.01201923076923077;
478;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.037321057692307695;0.02833433894230769;0.01201923076923077;
479;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03853198317307693;0.02833433894230769;0.01201923076923077;
480;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.03978186298076923;0.02833433894230769;0.01201923076923077;
481;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04146634615384615;0.02833433894230769;0.01201923076923077;
482;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04266826923076923;0.02833433894230769;0.01201923076923077;
483;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04371060096153846;0.02833433894230769;0.01201923076923077;
484;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.044830829326923075;0.02833433894230769;0.01201923076923077;
485;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.046274038461538464;0.02833433894230769;0.01201923076923077;
486;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04729611778846154;0.02833433894230769;0.01201923076923077;
487;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04828825721153846;0.02833433894230769;0.01201923076923077;
488;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.04939724759615384;0.02833433894230769;0.01201923076923077;
489;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.050180288461538464;0.02833433894230769;0.01201923076923077;
490;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05048076923076923;0.02833433894230769;0.01201923076923077;
491;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05078125;0.02833433894230769;0.01201923076923077;
492;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05108173076923077;0.02833433894230769;0.01201923076923077;
493;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
494;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
495;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
496;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
497;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
498;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
499;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
500;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
501;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
502;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
503;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
504;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
505;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
506;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
507;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
508;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
509;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051382211538461536;0.02833433894230769;0.01201923076923077;
510;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05144140625;0.02833433894230769;0.01201923076923077;
511;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05145265625;0.02833433894230769;0.01201923076923077;
512;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051502848557692306;0.02833433894230769;0.01201923076923077;
513;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051682692307692304;0.02833433894230769;0.01201923076923077;
514;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051682692307692304;0.02833433894230769;0.01201923076923077;
515;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051682692307692304;0.02833433894230769;0.01201923076923077;
516;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051682692307692304;0.02833433894230769;0.01201923076923077;
517;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051682692307692304;0.02833433894230769;0.01201923076923077;
518;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05186253605769231;0.02833433894230769;0.01201923076923077;
519;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05191272836538462;0.02833433894230769;0.01201923076923077;
520;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.051923978365384614;0.02833433894230769;0.01201923076923077;
521;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
522;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
523;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
524;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
525;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
526;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
527;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01201923076923077;
528;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.012681634615384617;
529;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.012991117788461539;
530;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.013339555288461539;
531;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.014122596153846154;
532;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.014423076923076924;
533;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.014563966346153846;
534;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.014782752403846154;
535;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01532451923076923;
536;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01544515625;
537;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.015535853365384615;
538;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.015743401442307695;
539;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01622596153846154;
540;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.016826923076923076;
541;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01710870192307692;
542;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01754628605769231;
543;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.018629807692307692;
544;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.01905092548076923;
545;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.0192825;
546;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.019708846153846153;
547;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.020733173076923076;
548;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.021033653846153848;
549;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05198317307692308;0.02833433894230769;0.02122627403846154;
550;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.052463497596153846;0.02833433894230769;0.021691574519230768;
551;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05270631009615385;0.02833433894230769;0.02283653846153846;
552;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05318286057692308;0.02833433894230769;0.023016382211538462;
553;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05438701923076923;0.02833433894230769;0.023170048076923078;
554;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0546875;0.02833433894230769;0.023674302884615386;
555;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.054880120192307695;0.02833433894230769;0.024939903846153848;
556;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05534542067307692;0.02833433894230769;0.024939903846153848;
557;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.056490384615384616;0.02833433894230769;0.024939903846153848;
558;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.056670228365384614;0.02833433894230769;0.024939903846153848;
559;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05682389423076923;0.02833433894230769;0.025240384615384616;
560;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05732814903846154;0.02833433894230769;0.025240384615384616;
561;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05859375;0.02833433894230769;0.025240384615384616;
562;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.05859375;0.02833433894230769;0.02529734375;
563;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.058626778846153846;0.02833433894230769;0.026141826923076924;
564;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.059012632211538456;0.02833433894230769;0.026141826923076924;
565;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06009615384615385;0.02833433894230769;0.026141826923076924;
566;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.060275997596153846;0.02833433894230769;0.026319423076923074;
567;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.060429663461538455;0.02833433894230769;0.02734375;
568;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06093391826923077;0.02833433894230769;0.02734375;
569;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06219951923076923;0.02833433894230769;0.02734375;
570;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06219951923076923;0.02833433894230769;0.02734375;
571;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06219951923076923;0.02833433894230769;0.027644230769230768;
572;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06219951923076923;0.02833433894230769;0.027644230769230768;
573;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
574;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
575;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
576;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
577;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
578;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
579;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
580;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
581;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
582;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
583;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0625;0.02833433894230769;0.027644230769230768;
584;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.0631534375;0.02833433894230769;0.027644230769230768;
585;0.20372596153846154;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.02283653846153846;0.06580528846153846;0.02833433894230769;0.027644230769230768;
