;DroneNoDescent: 0.25;DroneNoDescent: 0.5;DroneNoDescent: 0.75;DroneRandom: ;DroneAnnealing: (1, 0.9, 10);DroneAnnealing: (1, 0.9, 1);DroneAnnealing: (1, 0.4, 10);DroneAnnealing: (1, 0.4, 1);DroneAnnealing: (100, 0.4, 10);DroneAnnealing: (100, 0.4, 1);
304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012255276442307691;0.0;0.0;
305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012108197115384616;0.0;0.0;
306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011998076923076924;0.0;0.0;
307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011117788461538462;0.0;0.0;
308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010247992788461538;0.0;0.0;
309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01010032451923077;0.0;0.0;
310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009930108173076924;0.0;0.0;
311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009763281249999999;0.0;0.0;
312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009615384615384616;0.0;0.0;
313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009496442307692308;0.0;0.0;
314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009410372596153847;0.0;0.0;
315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008713942307692308;0.0;0.0;
316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008051838942307692;0.0;0.0;
317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007938545673076922;0.0;0.0;
318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0078125;0.0;0.0;
319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007696887019230769;0.0;0.0;
320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007604939903846154;0.0;0.0;
321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007542980769230769;0.0;0.0;
322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007506694711538461;0.0;0.0;
323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007061298076923077;0.0;0.0;
324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006539723557692307;0.0;0.0;
325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006435072115384615;0.0;0.0;
326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0063243389423076925;0.0;0.0;
327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006231454326923077;0.0;0.0;
328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006166971153846153;0.0;0.0;
329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006133137019230768;0.0;0.0;
330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006120901442307693;0.0;0.0;
331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005859375;0.0;0.0;
332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005130108173076923;0.0;0.0;
333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004991081730769231;0.0;0.0;
334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0048361658653846154;0.0;0.0;
335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004692079326923077;0.0;0.0;
336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004571646634615385;0.0;0.0;
337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004480829326923077;0.0;0.0;
338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004418810096153846;0.0;0.0;
339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00390625;0.0;0.0;
340;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004027247596153846;0.0;0.0;
341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004030841346153846;0.0;0.0;
342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004049375;0.0;0.0;
343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004091117788461538;0.0;0.0;
344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004156526442307692;0.0;0.0;
345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004239146634615385;0.0;0.0;
346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004319735576923077;0.0;0.0;
347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004239146634615385;0.0;0.0;
348;0.0;0.00037837740384615384;0.0;0.0;0.0;0.0;0.0;0.004156526442307692;0.0;0.0;
349;0.0;0.0005345312500000001;0.0;0.0;0.0;0.0;0.0;0.004091117788461538;0.0;0.0;
350;0.0;0.0006779326923076923;0.0;0.0;0.0;0.0;0.0;0.004049375;0.0;0.0;
351;0.0;0.0008043028846153846;0.0;0.0;0.0;0.0;0.0;0.004030841346153846;0.0;0.0;
352;0.0;0.0009155408653846154;0.0;0.0;0.0;0.0;0.0;0.004027247596153846;0.0;0.0;
353;0.0;0.0010119831730769232;0.0;0.0;0.0;0.0;0.0;0.00390625;0.0;0.0;
354;0.0;0.0010906370192307693;0.0;0.0;0.0;0.0;0.0;0.004418810096153846;0.0;0.0;
355;0.0;0.0013521634615384615;0.0;0.0;0.0;0.0;0.0;0.004480829326923077;0.0;0.0;
356;0.0;0.0018919110576923078;0.0;0.0;0.0;0.0;0.0;0.004571646634615385;0.0;0.0;
